157.55.39.138 - - [12/Jul/2021:00:00:27 -0400] "GET / HTTP/1.1" 301 586 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
216.49.30.192 - - [12/Jul/2021:00:56:15 -0400] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 4418 "https://www.nepadesigns.com/wp-admin/admin.php?page=avada-layouts" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:15 -0400] "GET /wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion-patcher-admin-menu-notices.js?ver=3.4.1 HTTP/1.1" 200 788 "https://www.nepadesigns.com/wp-admin/admin.php?page=avada-layouts" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:15 -0400] "GET /wp-content/plugins/jetpack/vendor/automattic/jetpack-jitm/src/js/jetpack-jitm.min.js?ver=1.16.1 HTTP/1.1" 200 2468 "https://www.nepadesigns.com/wp-admin/admin.php?page=avada-layouts" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15569 "https://www.nepadesigns.com/wp-admin/admin.php?page=avada-layouts" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:16 -0400] "GET /index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1 HTTP/1.1" 200 451284 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888 HTTP/1.1" 200 7866 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-includes/css/editor.min.css?ver=5.7.2 HTTP/1.1" 200 6299 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/css/fusion-builder-frame.min.css?ver=3.4.1 HTTP/1.1" 200 31076 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /index.php/wp-json/jetpack/v4/jitm?message_path=wp%3Aavada_page_avada-layouts%3Aadmin_notices&query=page%253Davada-layouts&full_jp_logo_exists=false&_wpnonce=bd3ed24c54 HTTP/1.1" 200 677 "https://www.nepadesigns.com/wp-admin/admin.php?page=avada-layouts" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/css/jquery-ui/jquery-ui.min.css?ver=1.12.1 HTTP/1.1" 200 7960 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/font-awesome.min.css?ver=3.4.1 HTTP/1.1" 200 13293 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/fonts/icomoon.min.css?ver=3.4.1 HTTP/1.1" 200 2767 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-includes/css/media-views.min.css?ver=5.7.2 HTTP/1.1" 200 8869 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-includes/js/codemirror/codemirror.min.css?ver=5.29.1-alpha-ee20357 HTTP/1.1" 200 4735 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/codemirror/codemirror.css?ver=3.4.1 HTTP/1.1" 200 3001 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/css/bootstrap-datetimepicker.css?ver=5.0.0 HTTP/1.1" 200 2756 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/css/nouislider.css?ver=5.0.0 HTTP/1.1" 200 1695 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/fusion-builder/front-end/css/builder.css?ver=3.4.1 HTTP/1.1" 200 7653 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/includes/avada-app/panel/css/panel.css?ver=7.4.1 HTTP/1.1" 200 3519 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.2 HTTP/1.1" 200 12771 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/js/icons-search-free.js?ver=3.4.1 HTTP/1.1" 200 29139 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/includes/lib/assets/min/js/library/fuse.js?ver=3.4.1 HTTP/1.1" 200 4140 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/media-models.min.js?ver=5.7.2 HTTP/1.1" 200 4767 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/fusion-core/css/comment-form.min.css?ver=5.4.1 HTTP/1.1" 200 756 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/fusion-core/css/faqs.min.css?ver=5.4.1 HTTP/1.1" 200 521 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET / HTTP/1.1" 200 22398 "https://www.nepadesigns.com/wp-admin/admin.php?page=avada-layouts" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:17 -0400] "GET /index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a HTTP/1.1" 200 214905 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.1" 200 6005 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.1" 200 27979 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/fusion-core/css/portfolio.min.css?ver=5.4.1 HTTP/1.1" 200 1748 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/fusion-core/css/privacy.min.css?ver=5.4.1 HTTP/1.1" 200 491 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.16 HTTP/1.1" 200 39164 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.woff HTTP/1.1" 200 18717 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/uploads/fusion-icons/avada-business-coach-v2.0/fonts/avada-business-coach.ttf?fuoi4 HTTP/1.1" 200 6561 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/uploads/fusion-gfonts/2sDcZGJYnIjSi6H75xkzaGW5.woff2 HTTP/1.1" 200 20974 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/uploads/fusion-styles/9272f8f14cb3a0252f2d7185ef9c3483.min.css?ver=3.4.1 HTTP/1.1" 200 98969 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/assets/css/style.min.css?ver=7.4.1 HTTP/1.1" 200 15186 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/uploads/fusion-gfonts/pxiEyp8kv8JHgFVrJJfecg.woff2 HTTP/1.1" 200 8231 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/includes/avada-app/panel/css/shortcuts.css?ver=7.4.1 HTTP/1.1" 200 2130 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-1c.min.css?ver=7.4.1 HTTP/1.1" 200 569 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/media-views.min.js?ver=5.7.2 HTTP/1.1" 200 24826 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-admin/js/iris.min.js?ver=3.4.1 HTTP/1.1" 200 8498 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.1.2 HTTP/1.1" 200 4340 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-2c.min.css?ver=7.4.1 HTTP/1.1" 200 657 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-shbp.min.css?ver=7.4.1 HTTP/1.1" 200 471 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.2 HTTP/1.1" 200 47511 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/redux/custom-fields/color_alpha/wp-color-picker-alpha.js?ver=3.4.1 HTTP/1.1" 200 4127 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-sh-shbp.min.css?ver=7.4.1 HTTP/1.1" 200 445 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.2 HTTP/1.1" 200 97874 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-sh-cbp.min.css?ver=7.4.1 HTTP/1.1" 200 2346 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/codemirror/htmlhint.js?ver=0.9.14-xwp HTTP/1.1" 200 6121 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/codemirror/csslint.js?ver=1.0.5 HTTP/1.1" 200 67898 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-includes/js/codemirror/codemirror.min.js?ver=5.29.1-alpha-ee20357 HTTP/1.1" 200 183843 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:18 -0400] "GET /wp-content/uploads/fusion-scripts/64fd7fa64ddb168f0e3752bce1640daf.min.js?ver=3.4.1 HTTP/1.1" 200 76744 "https://www.nepadesigns.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-sh-sbp.min.css?ver=7.4.1 HTTP/1.1" 200 488 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-sh-640.min.css?ver=7.4.1 HTTP/1.1" 200 1083 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-includes/js/codemirror/esprima.js?ver=4.0.0 HTTP/1.1" 200 44709 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-includes/js/codemirror/jsonlint.js?ver=1.6.2 HTTP/1.1" 200 5136 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-shbp-32.min.css?ver=7.4.1 HTTP/1.1" 304 201 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/datetimepicker/bootstrap-datetimepicker.min.js?ver=3.4.1 HTTP/1.1" 200 9561 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/wpeditor/wp-editor.js?ver=3.4.1 HTTP/1.1" 200 3744 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/assets/css/media/max-shbp-18.min.css?ver=7.4.1 HTTP/1.1" 200 541 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?builder=true&builder_id=00d2fab743040ce64c7748c51705e72a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
216.49.30.192 - - [12/Jul/2021:00:56:19 -0400] "GET /wp-content/themes/Avada/includes/lib/inc/fusion-app/assets/js/nouislider/nouislider.min.js?ver=8.5.1 HTTP/1.1" 200 7006 "https://www.nepadesigns.com/index.php/fusion_tb_section/custom-homepage-ptb/?fb-edit=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
